"gene_symbol","present_in_gpl14951_symbol_or_ilmn_gene"
"CXCL3",TRUE
"CXCL5",TRUE
"CXCL6",TRUE
"CXCL9",TRUE
"CXCR1",TRUE
"CXCR3",TRUE
"CXCR4",TRUE
"CXCR5",TRUE
"CXCR6",TRUE
"CXCR7",TRUE
"CXORF1",TRUE
"CXORF12",TRUE
"CXORF15",TRUE
"CXORF20",TRUE
"CXORF21",TRUE
"CXORF22",TRUE
"CXORF23",TRUE
"CXORF26",TRUE
"CXORF36",TRUE
"CXORF38",TRUE
"CXORF39",TRUE
"CXORF40A",TRUE
"CXORF40B",TRUE
"CXORF41",TRUE
"CXORF45",TRUE
"CXORF48",TRUE
"CXORF55",TRUE
"CXORF56",TRUE
"CXORF57",TRUE
"CXORF58",TRUE
"CXORF59",TRUE
"CXORF61",TRUE
"CXORF64",TRUE
"CXORF65",TRUE
"CXORF67",TRUE
"CXXC1",TRUE
"CXXC4",TRUE
"CXXC5",TRUE
"CXXC6",TRUE
"CYB561",TRUE
"CYB561D1",TRUE
"CYB561D2",TRUE
"CYB5A",TRUE
"CYB5B",TRUE
"CYB5D1",TRUE
"CYB5D2",TRUE
"CYB5R1",TRUE
"CYB5R2",TRUE
"CYB5R3",TRUE
"CYB5R4",TRUE
"CYB5RL",TRUE
"CYBA",TRUE
"CYBASC3",TRUE
"CYBB",TRUE
"CYBRD1",TRUE
"CYC1",TRUE
"CYCS",TRUE
"CYCSL1",TRUE
"CYCSP52",TRUE
"CYFIP1",TRUE
"CYFIP2",TRUE
"CYGB",TRUE
"CYHR1",TRUE
"CYLC1",TRUE
"CYLC2",TRUE
"CYLD",TRUE
"CYLN2",TRUE
"CYMP",TRUE
"CYORF14",TRUE
"CYORF15A",TRUE
"CYORF15B",TRUE
"CYP11A1",TRUE
"CYP11B1",TRUE
"CYP11B2",TRUE
"CYP17A1",TRUE
"CYP19A1",TRUE
"CYP1A1",TRUE
"CYP1A2",TRUE
"CYP1B1",TRUE
"CYP20A1",TRUE
"CYP21A2",TRUE
"CYP24A1",TRUE
"CYP26A1",TRUE
"CYP26B1",TRUE
"CYP26C1",TRUE
"CYP27A1",TRUE
"CYP27B1",TRUE
"CYP27C1",TRUE
"CYP2A13",TRUE
"CYP2A6",TRUE
"CYP2A7",TRUE
"CYP2B6",TRUE
"CYP2B7P1",TRUE
"CYP2C18",TRUE
"CYP2C19",TRUE
"CYP2C8",TRUE
"CYP2C9",TRUE
"CYP2D6",TRUE
"CYP2D7P1",TRUE
"CYP2E1",TRUE
"CYP2F1",TRUE
"CYP2J2",TRUE
"CYP2R1",TRUE
"CYP2S1",TRUE
"CYP2U1",TRUE
"CYP2W1",TRUE
"CYP39A1",TRUE
"CYP3A4",TRUE
"CYP3A43",TRUE
"CYP3A5",TRUE
"CYP3A7",TRUE
"CYP46A1",TRUE
"CYP4A11",TRUE
"CYP4A22",TRUE
"CYP4B1",TRUE
"CYP4F11",TRUE
"CYP4F12",TRUE
"CYP4F2",TRUE
"CYP4F22",TRUE
"CYP4F3",TRUE
"CYP4F8",TRUE
"CYP4V2",TRUE
"CYP4X1",TRUE
"CYP4Z1",TRUE
"CYP4Z2P",TRUE
"CYP51A1",TRUE
"CYP7A1",TRUE
"CYP7B1",TRUE
"CYP8B1",TRUE
"CYR61",TRUE
"CYS1",TRUE
"CYSLTR1",TRUE
"CYSLTR2",TRUE
"CYTH1",TRUE
"CYTH2",TRUE
"CYTH3",TRUE
"CYTH4",TRUE
"CYTIP",TRUE
"CYTL1",TRUE
"CYTSA",TRUE
"CYTSB",TRUE
"CYYR1",TRUE
"D21S2056E",TRUE
"D2HGDH",TRUE
"D4S234E",TRUE
"DAAM1",TRUE
"DAAM2",TRUE
"DAB1",TRUE
"DAB2",TRUE
"DAB2IP",TRUE
"DACH1",TRUE
"DACH2",TRUE
"DACT1",TRUE
"DACT2",TRUE
"DACT3",TRUE
"DAD1",TRUE
"DAD1L",TRUE
"DAG1",TRUE
"DAGLA",TRUE
"DAGLB",TRUE
"DAK",TRUE
"DALRD3",TRUE
"DAND5",TRUE
"DAO",TRUE
"DAOA",TRUE
"DAP",TRUE
"DAP3",TRUE
"DAPK1",TRUE
"DAPK2",TRUE
"DAPK3",TRUE
"DAPL1",TRUE
"DAPP1",TRUE
"DARC",TRUE
"DARS",TRUE
"DARS2",TRUE
"DAXX",TRUE
"DAZ1",TRUE
"DAZ2",TRUE
"DAZ3",TRUE
"DAZ4",TRUE
"DAZAP1",TRUE
"DAZAP2",TRUE
"DAZL",TRUE
"DBC1",TRUE
"DBF4",TRUE
"DBF4B",TRUE
"DBH",TRUE
"DBI",TRUE
"DBN1",TRUE
"DBNDD1",TRUE
"DBNDD2",TRUE
"DBNL",TRUE
"DBP",TRUE
"DBR1",TRUE
"DBT",TRUE
"DBX1",TRUE
"DBX2",TRUE
"DCAF10",TRUE
"DCAF12L2",TRUE
"DCAF15",TRUE
"DCAF16",TRUE
"DCAF4L1",TRUE
"DCAF6",TRUE
"DCAF7",TRUE
"DCAF8L1",TRUE
"DCAKD",TRUE
"DCBLD1",TRUE
"DCBLD2",TRUE
"DCC",TRUE
"DCD",TRUE
"DCDC1",TRUE
"DCDC2",TRUE
"DCDC5",TRUE
"DCHS1",TRUE
"DCHS2",TRUE
"DCI",TRUE
"DCK",TRUE
"DCLK1",TRUE
"DCLK2",TRUE
"DCLK3",TRUE
"DCLRE1A",TRUE
"DCLRE1B",TRUE
"DCLRE1C",TRUE
"DCN",TRUE
"DCP1A",TRUE
"DCP1B",TRUE
"DCP2",TRUE
"DCPS",TRUE
"DCST1",TRUE
"DCST2",TRUE
"DCT",TRUE
"DCTD",TRUE
"DCTN1",TRUE
"DCTN2",TRUE
"DCTN3",TRUE
"DCTN4",TRUE
"DCTN5",TRUE
"DCTN6",TRUE
"DCTPP1",TRUE
"DCUN1D1",TRUE
"DCUN1D2",TRUE
"DCUN1D3",TRUE
"DCUN1D4",TRUE
"DCUN1D5",TRUE
"DCX",TRUE
"DCXR",TRUE
"DDA1",TRUE
"DDAH1",TRUE
"DDAH2",TRUE
"DDB1",TRUE
"DDB2",TRUE
"DDC",TRUE
"DDEF2",TRUE
"DDHD1",TRUE
"DDHD2",TRUE
"DDI1",TRUE
"DDI2",TRUE
"DDIT3",TRUE
"DDIT4",TRUE
"DDIT4L",TRUE
"DDN",TRUE
"DDO",TRUE
"DDOST",TRUE
"DDR1",TRUE
"DDR2",TRUE
"DDRGK1",TRUE
"DDT",TRUE
"DDTL",TRUE
"DDX1",TRUE
"DDX10",TRUE
"DDX11",TRUE
"DDX17",TRUE
"DDX18",TRUE
"DDX19A",TRUE
"DDX19B",TRUE
"DDX20",TRUE
"DDX21",TRUE
"DDX23",TRUE
"DDX24",TRUE
"DDX25",TRUE
"DDX26B",TRUE
"DDX27",TRUE
"DDX28",TRUE
"DDX31",TRUE
"DDX39",TRUE
"DDX3X",TRUE
"DDX3Y",TRUE
"DDX4",TRUE
"DDX41",TRUE
"DDX42",TRUE
"DDX43",TRUE
"DDX46",TRUE
"DDX47",TRUE
"DDX49",TRUE
"DDX5",TRUE
"DDX50",TRUE
"DDX51",TRUE
"DDX52",TRUE
"DDX53",TRUE
"DDX54",TRUE
"DDX55",TRUE
"DDX56",TRUE
"DDX58",TRUE
"DDX59",TRUE
"DDX6",TRUE
"DDX60",TRUE
"DDX60L",TRUE
"DEADC1",TRUE
"DEAF1",TRUE
"DEC1",TRUE
"DECR1",TRUE
"DECR2",TRUE
"DEDD",TRUE
"DEDD2",TRUE
"DEF6",TRUE
"DEF8",TRUE
"DEFA1",TRUE
"DEFA1B",TRUE
"DEFA3",TRUE
"DEFA4",TRUE
"DEFA5",TRUE
"DEFA6",TRUE
"DEFB1",TRUE
"DEFB103A",TRUE
"DEFB104B",TRUE
"DEFB105A",TRUE
"DEFB105B",TRUE
"DEFB106A",TRUE
"DEFB106B",TRUE
"DEFB107A",TRUE
"DEFB107B",TRUE
"DEFB108B",TRUE
"DEFB109",TRUE
"DEFB109P1",TRUE
"DEFB110",TRUE
"DEFB112",TRUE
"DEFB113",TRUE
"DEFB114",TRUE
"DEFB115",TRUE
"DEFB116",TRUE
"DEFB118",TRUE
"DEFB119",TRUE
"DEFB121",TRUE
"DEFB122",TRUE
"DEFB123",TRUE
"DEFB124",TRUE
"DEFB125",TRUE
"DEFB126",TRUE
"DEFB127",TRUE
"DEFB128",TRUE
"DEFB129",TRUE
"DEFB130",TRUE
"DEFB131",TRUE
"DEFB132",TRUE
"DEFB133",TRUE
"DEFB134",TRUE
"DEFB135",TRUE
"DEFB137",TRUE
"DEFB32",TRUE
"DEFB4",TRUE
"DEGS1",TRUE
"DEGS2",TRUE
"DEK",TRUE
"DEM1",TRUE
"DENND1A",TRUE
"DENND1B",TRUE
"DENND1C",TRUE
"DENND2A",TRUE
"DENND2C",TRUE
"DENND2D",TRUE
"DENND3",TRUE
"DENND4A",TRUE
"DENND4B",TRUE
"DENND4C",TRUE
"DENND5A",TRUE
"DENND5B",TRUE
"DENR",TRUE
"DEPDC1",TRUE
"DEPDC1B",TRUE
"DEPDC4",TRUE
"DEPDC5",TRUE
"DEPDC6",TRUE
"DEPDC7",TRUE
"DERA",TRUE
"DERL1",TRUE
"DERL2",TRUE
"DERL3",TRUE
"DERPC",TRUE
"DES",TRUE
"DET1",TRUE
"DEXI",TRUE
"DFFA",TRUE
"DFFB",TRUE
"DFNA5",TRUE
"DFNB31",TRUE
"DFNB59",TRUE
"DGAT1",TRUE
"DGAT2",TRUE
"DGAT2L3",TRUE
"DGAT2L6",TRUE
"DGCR10",TRUE
"DGCR11",TRUE
"DGCR14",TRUE
"DGCR2",TRUE
"DGCR5",TRUE
"DGCR6",TRUE
"DGCR6L",TRUE
"DGCR8",TRUE
"DGCR9",TRUE
"DGKA",TRUE
"DGKB",TRUE
"DGKD",TRUE
"DGKE",TRUE
"DGKG",TRUE
"DGKH",TRUE
"DGKI",TRUE
"DGKK",TRUE
"DGKQ",TRUE
"DGKZ",TRUE
"DGUOK",TRUE
"DHCR24",TRUE
"DHCR7",TRUE
"DHDDS",TRUE
"DHDH",TRUE
"DHFR",TRUE
"DHFRL1",TRUE
"DHH",TRUE
"DHODH",TRUE
"DHPS",TRUE
"DHRS1",TRUE
"DHRS11",TRUE
"DHRS12",TRUE
"DHRS13",TRUE
"DHRS2",TRUE
"DHRS3",TRUE
"DHRS4",TRUE
"DHRS4L1",TRUE
"DHRS4L2",TRUE
"DHRS7",TRUE
"DHRS7B",TRUE
"DHRS7C",TRUE
"DHRS9",TRUE
"DHRSX",TRUE
"DHTKD1",TRUE
"DHX15",TRUE
"DHX16",TRUE
"DHX29",TRUE
"DHX30",TRUE
"DHX32",TRUE
"DHX33",TRUE
"DHX34",TRUE
"DHX35",TRUE
"DHX36",TRUE
"DHX37",TRUE
"DHX38",TRUE
"DHX40",TRUE
"DHX40P",TRUE
"DHX57",TRUE
"DHX58",TRUE
"DHX8",TRUE
"DHX9",TRUE
"DIABLO",TRUE
"DIAPH1",TRUE
"DIAPH2",TRUE
"DIAPH3",TRUE
"DICER1",TRUE
"DIDO1",TRUE
"DIMT1L",TRUE
"DIO1",TRUE
"DIO2",TRUE
"DIO3",TRUE
"DIO3OS",TRUE
"DIP2A",TRUE
"DIP2B",TRUE
"DIP2C",TRUE
"DIRAS1",TRUE
"DIRAS2",TRUE
"DIRAS3",TRUE
"DIRC1",TRUE
"DIRC2",TRUE
"DIS3",TRUE
"DIS3L",TRUE
"DIS3L2",TRUE
"DISC1",TRUE
"DISC2",TRUE
"DISP1",TRUE
"DISP2",TRUE
"DIXDC1",TRUE
"DJ222E13.2",TRUE
"DJ341D10.1",TRUE
"DKC1",TRUE
"DKFZP434I1020",TRUE
"DKFZP451A211",TRUE
"DKFZP564J102",TRUE
"DKFZP564N2472",TRUE
"DKFZP564O0523",TRUE
"DKFZP586I1420",TRUE
"DKFZP686A1627",TRUE
"DKFZP686D0972",TRUE
"DKFZP686E2158",TRUE
"DKFZP686I15217",TRUE
"DKFZP686O24166",TRUE
"DKFZP761E198",TRUE
"DKK1",TRUE
"DKK2",TRUE
"DKK3",TRUE
"DKK4",TRUE
"DKKL1",TRUE
"DLAT",TRUE
"DLC1",TRUE
"DLD",TRUE
"DLEC1",TRUE
"DLEU1",TRUE
"DLEU2L",TRUE
"DLEU7",TRUE
"DLG1",TRUE
"DLG2",TRUE
"DLG3",TRUE
"DLG4",TRUE
"DLG5",TRUE
"DLGAP1",TRUE
"DLGAP2",TRUE
"DLGAP3",TRUE
"DLGAP4",TRUE
"DLGAP5",TRUE
"DLK1",TRUE
"DLK2",TRUE
"DLL1",TRUE
"DLL3",TRUE
"DLL4",TRUE
"DLST",TRUE
"DLX1",TRUE
"DLX2",TRUE
"DLX3",TRUE
"DLX4",TRUE
"DLX5",TRUE
"DLX6",TRUE
"DLX6AS",TRUE
"DMAP1",TRUE
"DMBT1",TRUE
"DMBX1",TRUE
"DMC1",TRUE
"DMD",TRUE
"DMGDH",TRUE
"DMKN",TRUE
"DMP1",TRUE
"DMPK",TRUE
"DMRT1",TRUE
"DMRT2",TRUE
"DMRT3",TRUE
"DMRTA1",TRUE
"DMRTB1",TRUE
"DMRTC1",TRUE
"DMRTC2",TRUE
"DMTF1",TRUE
"DMWD",TRUE
"DMXL1",TRUE
"DMXL2",TRUE
"DNA2",TRUE
"DNAH1",TRUE
"DNAH10",TRUE
"DNAH11",TRUE
"DNAH12L",TRUE
"DNAH17",TRUE
"DNAH2",TRUE
"DNAH3",TRUE
"DNAH5",TRUE
"DNAH6",TRUE
"DNAH7",TRUE
"DNAH8",TRUE
"DNAH9",TRUE
"DNAHL1",TRUE
"DNAI1",TRUE
"DNAI2",TRUE
"DNAJA1",TRUE
"DNAJA2",TRUE
"DNAJA3",TRUE
"DNAJA4",TRUE
"DNAJB1",TRUE
"DNAJB11",TRUE
"DNAJB12",TRUE
"DNAJB13",TRUE
"DNAJB14",TRUE
"DNAJB2",TRUE
"DNAJB3",TRUE
"DNAJB4",TRUE
"DNAJB5",TRUE
"DNAJB6",TRUE
"DNAJB7",TRUE
"DNAJB8",TRUE
"DNAJB9",TRUE
"DNAJC1",TRUE
"DNAJC10",TRUE
"DNAJC11",TRUE
"DNAJC12",TRUE
"DNAJC13",TRUE
"DNAJC14",TRUE
"DNAJC15",TRUE
"DNAJC16",TRUE
"DNAJC17",TRUE
"DNAJC18",TRUE
"DNAJC19",TRUE
"DNAJC2",TRUE
"DNAJC21",TRUE
"DNAJC22",TRUE
"DNAJC24",TRUE
"DNAJC25",TRUE
"DNAJC25-GNG10",TRUE
"DNAJC27",TRUE
"DNAJC28",TRUE
"DNAJC3",TRUE
"DNAJC30",TRUE
"DNAJC4",TRUE
"DNAJC5",TRUE
"DNAJC5B",TRUE
"DNAJC5G",TRUE
"DNAJC6",TRUE
"DNAJC7",TRUE
"DNAJC8",TRUE
"DNAJC9",TRUE
"DNAL1",TRUE
"DNAL4",TRUE
"DNALI1",TRUE
"DNASE1",TRUE
"DNASE1L1",TRUE
"DNASE1L2",TRUE
"DNASE1L3",TRUE
"DNASE2",TRUE
"DNASE2B",TRUE
"DND1",TRUE
"DNER",TRUE
"DNHD1",TRUE
"DNHD2",TRUE
"DNHL1",TRUE
"DNLZ",TRUE
"DNM1",TRUE
"DNM1L",TRUE
"DNM1P35",TRUE
"DNM2",TRUE
"DNM3",TRUE
"DNMBP",TRUE
"DNMT1",TRUE
"DNMT3A",TRUE
"DNMT3B",TRUE
"DNMT3L",TRUE
"DNPEP",TRUE
"DNTT",TRUE
"DNTTIP1",TRUE
"DNTTIP2",TRUE
"DOC2A",TRUE
"DOC2B",TRUE
"DOCK1",TRUE
"DOCK10",TRUE
"DOCK11",TRUE
"DOCK2",TRUE
"DOCK3",TRUE
"DOCK4",TRUE
"DOCK5",TRUE
"DOCK6",TRUE
"DOCK7",TRUE
"DOCK8",TRUE
"DOCK9",TRUE
"DOHH",TRUE
"DOK1",TRUE
"DOK2",TRUE
"DOK3",TRUE
"DOK4",TRUE
"DOK5",TRUE
"DOK6",TRUE
"DOK7",TRUE
"DOLK",TRUE
"DOLPP1",TRUE
"DOM3Z",TRUE
"DONSON",TRUE
"DOPEY1",TRUE
"DOPEY2",TRUE
"DOT1L",TRUE
"DPAGT1",TRUE
"DPCR1",TRUE
"DPEP1",TRUE
"DPEP2",TRUE
"DPEP3",TRUE
"DPF1",TRUE
"DPF2",TRUE
"DPF3",TRUE
"DPH1",TRUE
"DPH2",TRUE
"DPH3",TRUE
"DPH5",TRUE
"DPM1",TRUE
"DPM2",TRUE
"DPM3",TRUE
"DPP10",TRUE
"DPP3",TRUE
"DPP4",TRUE
"DPP6",TRUE
"DPP7",TRUE
"DPP8",TRUE
"DPP9",TRUE
"DPPA2",TRUE
"DPPA3",TRUE
"DPPA4",TRUE
"DPPA5",TRUE
"DPRX",TRUE
"DPRXP4",TRUE
"DPT",TRUE
"DPY19L2",TRUE
"DPY19L2P1",TRUE
"DPY19L3",TRUE
"DPY19L4",TRUE
"DPY30",TRUE
"DPYD",TRUE
"DPYS",TRUE
"DPYSL2",TRUE
"DPYSL3",TRUE
"DPYSL4",TRUE
"DPYSL5",TRUE
"DQX1",TRUE
"DR1",TRUE
"DRAM1",TRUE
"DRAP1",TRUE
"DRD1",TRUE
"DRD1IP",TRUE
"DRD2",TRUE
"DRD3",TRUE
"DRD4",TRUE
"DRD5",TRUE
"DRG1",TRUE
"DRG2",TRUE
"DRGX",TRUE
"DRP2",TRUE
"DSC1",TRUE
"DSC2",TRUE
"DSC3",TRUE
"DSCAM",TRUE
"DSCAML1",TRUE
"DSCC1",TRUE
"DSCR10",TRUE
"DSCR1L1",TRUE
"DSCR3",TRUE
"DSCR4",TRUE
"DSCR5",TRUE
"DSCR6",TRUE
"DSCR8",TRUE
"DSCR9",TRUE
"DSE",TRUE
"DSEL",TRUE
"DSG1",TRUE
"DSG2",TRUE
"DSG3",TRUE
"DSG4",TRUE
"DSN1",TRUE
"DSP",TRUE
"DSPP",TRUE
"DST",TRUE
"DSTN",TRUE
"DSTYK",TRUE
"DTD1",TRUE
"DTL",TRUE
"DTNA",TRUE
"DTNB",TRUE
"DTNBP1",TRUE
"DTWD1",TRUE
"DTWD2",TRUE
"DTX1",TRUE
"DTX2",TRUE
"DTX3",TRUE
"DTX3L",TRUE
"DTYMK",TRUE
"DUB3",TRUE
"DULLARD",TRUE
"DUOX1",TRUE
"DUOX2",TRUE
"DUOXA1",TRUE
"DUOXA2",TRUE
"DUPD1",TRUE
"DUS1L",TRUE
"DUS2L",TRUE
"DUS3L",TRUE
"DUS4L",TRUE
"DUSP1",TRUE
"DUSP10",TRUE
"DUSP11",TRUE
"DUSP12",TRUE
"DUSP13",TRUE
"DUSP14",TRUE
"DUSP15",TRUE
"DUSP16",TRUE
"DUSP18",TRUE
"DUSP19",TRUE
"DUSP2",TRUE
"DUSP21",TRUE
"DUSP22",TRUE
"DUSP23",TRUE
"DUSP26",TRUE
"DUSP27",TRUE
"DUSP28",TRUE
"DUSP3",TRUE
"DUSP4",TRUE
"DUSP5",TRUE
"DUSP5P",TRUE
"DUSP6",TRUE
"DUSP7",TRUE
"DUSP8",TRUE
"DUSP9",TRUE
"DUT",TRUE
"DUX1",TRUE
"DUX2",TRUE
"DUX3",TRUE
"DUX4",TRUE
"DUX4C",TRUE
"DUX5",TRUE
"DUXA",TRUE
"DUXAP3",TRUE
"DVL1",TRUE
"DVL2",TRUE
"DVL3",TRUE
"DYDC1",TRUE
"DYDC2",TRUE
"DYM",TRUE
"DYNC1H1",TRUE
"DYNC1I1",TRUE
"DYNC1I2",TRUE
"DYNC1LI1",TRUE
"DYNC1LI2",TRUE
"DYNC2H1",TRUE
"DYNC2LI1",TRUE
"DYNLL1",TRUE
"DYNLL2",TRUE
"DYNLRB1",TRUE
"DYNLRB2",TRUE
"DYNLT1",TRUE
"DYNLT3",TRUE
"DYRK1A",TRUE
"DYRK1B",TRUE
"DYRK2",TRUE
"DYRK3",TRUE
"DYRK4",TRUE
"DYSF",TRUE
"DYSFIP1",TRUE
"DYTN",TRUE
"DYX1C1",TRUE
"DZIP1",TRUE
"DZIP1L",TRUE
"DZIP3",TRUE
"E2F1",TRUE
"E2F2",TRUE
"E2F3",TRUE
"E2F4",TRUE
"E2F5",TRUE
"E2F6",TRUE
"E2F7",TRUE
"E2F8",TRUE
"E4F1",TRUE
"EAF1",TRUE
"EAF2",TRUE
"EAPP",TRUE
"EARS2",TRUE
"EBAG9",TRUE
"EBF1",TRUE
"EBF2",TRUE
"EBF3",TRUE
"EBF4",TRUE
"EBI2",TRUE
"EBI3",TRUE
"EBNA1BP2",TRUE
"EBP",TRUE
"ECAT1",TRUE
"ECD",TRUE
"ECE1",TRUE
"ECE2",TRUE
"ECEL1",TRUE
"ECGF1",TRUE
"ECH1",TRUE
"ECHDC1",TRUE
"ECHDC2",TRUE
"ECHDC3",TRUE
"ECHS1",TRUE
"ECM1",TRUE
"ECM2",TRUE
"ECSCR",TRUE
"ECSIT",TRUE
"ECT2",TRUE
"EDA",TRUE
"EDA2R",TRUE
"EDAR",TRUE
"EDARADD",TRUE
"EDC3",TRUE
"EDC4",TRUE
"EDEM1",TRUE
"EDEM2",TRUE
"EDEM3",TRUE
"EDF1",TRUE
"EDG1",TRUE
"EDG4",TRUE
"EDG7",TRUE
"EDIL3",TRUE
"EDN1",TRUE
"EDN2",TRUE
"EDN3",TRUE
"EDNRA",TRUE
"EDNRB",TRUE
"EEA1",TRUE
"EED",TRUE
"EEF1A1",TRUE
"EEF1A2",TRUE
"EEF1AL7",TRUE
"EEF1B2",TRUE
"EEF1D",TRUE
"EEF1E1",TRUE
"EEF1G",TRUE
"EEF2",TRUE
"EEF2K",TRUE
"EEFSEC",TRUE
"EEPD1",TRUE
"EFCAB1",TRUE
"EFCAB2",TRUE
"EFCAB3",TRUE
"EFCAB4A",TRUE
"EFCAB4B",TRUE
"EFCAB5",TRUE
"EFCAB6",TRUE
"EFCAB7",TRUE
"EFCBP1",TRUE
"EFEMP1",TRUE
"EFEMP2",TRUE
"EFHA1",TRUE
"EFHA2",TRUE
"EFHB",TRUE
"EFHC1",TRUE
"EFHC2",TRUE
"EFHD1",TRUE
"EFHD2",TRUE
"EFNA1",TRUE
"EFNA2",TRUE
"EFNA3",TRUE
"EFNA4",TRUE
"EFNA5",TRUE
"EFNB1",TRUE
"EFNB2",TRUE
"EFNB3",TRUE
"EFR3A",TRUE
"EFR3B",TRUE
"EFS",TRUE
"EFTUD1",TRUE
"EFTUD2",TRUE
"EGF",TRUE
"EGFL6",TRUE
"EGFL7",TRUE
"EGFL8",TRUE
"EGFLAM",TRUE
"EGFR",TRUE
"EGLN1",TRUE
"EGLN2",TRUE
"EGLN3",TRUE
"EGOT",TRUE
"EGR1",TRUE
"EGR2",TRUE
"EGR3",TRUE
"EGR4",TRUE
"EHBP1",TRUE
"EHBP1L1",TRUE
"EHD1",TRUE
"EHD2",TRUE
"EHD3",TRUE
"EHD4",TRUE
"EHF",TRUE
"EHHADH",TRUE
"EHMT1",TRUE
"EHMT2",TRUE
"EI24",TRUE
"EID1",TRUE
"EID2",TRUE
"EID2B",TRUE
"EID3",TRUE
"EIF1",TRUE
"EIF1AD",TRUE
"EIF1AX",TRUE
"EIF1AY",TRUE
"EIF1B",TRUE
"EIF2A",TRUE
"EIF2AK1",TRUE
"EIF2AK2",TRUE
"EIF2AK3",TRUE
"EIF2AK4",TRUE
"EIF2B1",TRUE
"EIF2B2",TRUE
"EIF2B3",TRUE
"EIF2B4",TRUE
"EIF2B5",TRUE
"EIF2C1",TRUE
"EIF2C2",TRUE
"EIF2C3",TRUE
"EIF2C4",TRUE
"EIF2S1",TRUE
"EIF2S2",TRUE
"EIF2S3",TRUE
"EIF3A",TRUE
"EIF3B",TRUE
"EIF3C",TRUE
"EIF3CL",TRUE
"EIF3D",TRUE
"EIF3E",TRUE
"EIF3F",TRUE
"EIF3G",TRUE
"EIF3H",TRUE
"EIF3I",TRUE
"EIF3J",TRUE
"EIF3K",TRUE
"EIF3L",TRUE
"EIF3M",TRUE
"EIF4A1",TRUE
"EIF4A2",TRUE
"EIF4A3",TRUE
"EIF4B",TRUE
"EIF4E",TRUE
"EIF4E2",TRUE
"EIF4E3",TRUE
"EIF4EBP1",TRUE
"EIF4EBP2",TRUE
"EIF4EBP3",TRUE
"EIF4ENIF1",TRUE
"EIF4G1",TRUE
"EIF4G2",TRUE
"EIF4G3",TRUE
"EIF4H",TRUE
"EIF5",TRUE
"EIF5A",TRUE
"EIF5A2",TRUE
"EIF5B",TRUE
"EIF6",TRUE
"ELA1",TRUE
"ELA2A",TRUE
"ELA3A",TRUE
"ELAC1",TRUE
"ELAC2",TRUE
"ELANE",TRUE
"ELAVL1",TRUE
"ELAVL2",TRUE
"ELAVL3",TRUE
"ELAVL4",TRUE
"ELF1",TRUE
"ELF2",TRUE
"ELF3",TRUE
"ELF4",TRUE
"ELF5",TRUE
"ELFN1",TRUE
"ELFN2",TRUE
"ELK1",TRUE
"ELK3",TRUE
"ELK4",TRUE
"ELL",TRUE
"ELL2",TRUE
"ELL3",TRUE
"ELMO1",TRUE
"ELMO2",TRUE
"ELMO3",TRUE
"ELMOD1",TRUE
"ELMOD2",TRUE
"ELMOD3",TRUE
"ELN",TRUE
"ELOF1",TRUE
"ELOVL1",TRUE
"ELOVL2",TRUE
"ELOVL3",TRUE
"ELOVL4",TRUE
"ELOVL5",TRUE
"ELOVL6",TRUE
"ELOVL7",TRUE
"ELP2",TRUE
"ELP2P",TRUE
"ELP3",TRUE
"ELP4",TRUE
"ELSPBP1",TRUE
"ELTD1",TRUE
"EMB",TRUE
"EMCN",TRUE
"EMD",TRUE
"EME1",TRUE
"EME2",TRUE
"EMG1",TRUE
"EMID1",TRUE
"EMID2",TRUE
"EMILIN1",TRUE
"EMILIN2",TRUE
"EMILIN3",TRUE
"EML1",TRUE
"EML2",TRUE
"EML3",TRUE
"EML4",TRUE
"EML5",TRUE
"EMP1",TRUE
"EMP2",TRUE
"EMP3",TRUE
"EMR1",TRUE
"EMR2",TRUE
"EMR3",TRUE
"EMR4",TRUE
"EMR4P",TRUE
"EMX1",TRUE
"EMX2",TRUE
"EMX2OS",TRUE
"EN1",TRUE
"EN2",TRUE
"ENAH",TRUE
"ENAM",TRUE
"ENC1",TRUE
"ENDOG",TRUE
"ENG",TRUE
"ENHO",TRUE
"ENKUR",TRUE
"ENO1",TRUE
"ENO2",TRUE
"ENO3",TRUE
"ENOPH1",TRUE
"ENOSF1",TRUE
"ENOX1",TRUE
"ENOX2",TRUE
"ENPEP",TRUE
"ENPP1",TRUE
"ENPP2",TRUE
"ENPP3",TRUE
"ENPP4",TRUE
"ENPP5",TRUE
"ENPP6",TRUE
"ENPP7",TRUE
"ENSA",TRUE
"ENTHD1",TRUE
"ENTPD1",TRUE
"ENTPD2",TRUE
"ENTPD3",TRUE
"ENTPD4",TRUE
"ENTPD5",TRUE
"ENTPD6",TRUE
"ENTPD7",TRUE
"ENTPD8",TRUE
"ENY2",TRUE
"EOMES",TRUE
"EP300",TRUE
"EP400",TRUE
"EP400NL",TRUE
"EPAS1",TRUE
"EPB41",TRUE
"EPB41L1",TRUE
"EPB41L2",TRUE
"EPB41L3",TRUE
"EPB41L4A",TRUE
"EPB41L4B",TRUE
"EPB41L5",TRUE
"EPB42",TRUE
"EPB49",TRUE
"EPC1",TRUE
"EPC2",TRUE
"EPCAM",TRUE
"EPDR1",TRUE
"EPGN",TRUE
"EPHA1",TRUE
"EPHA10",TRUE
"EPHA2",TRUE
"EPHA3",TRUE
"EPHA4",TRUE
"EPHA5",TRUE
"EPHA6",TRUE
